Alias,Well,Reservoir,Date,Days,"Oil Rate, BOPD","Water Rate, BWPD","Gas Rate, MSCF/D","K, mD","h, ft","Depth_avg, ft","P, psi","Pwf, psi"
BCS0055:M18,BCS0055,M18,38322,31,75.5,1165.4,98.1,1.663,67.5,9447,3172,3002
BCS0055:M18,BCS0055,M18,38353,28,108.9,1150.2,104.5,1.663,67.5,9447,3170,2925
BCS0055:M18,BCS0055,M18,38384,2,136.5,1412.5,113,1.663,67.5,9447,3168,2861
BCS0055:M18,BCS0055,M18,38412,0,0,0,0,1.663,67.5,9447,3166,3166
BCS0055:M18,BCS0055,M18,38443,17,526.7,582.2,152.2,1.663,67.5,9447,3164,1982
BCS0055:M18,BCS0055,M18,38473,31,572.9,504,160.3,1.562,70,9401,3162,1842
BCS0055:M18,BCS0055,M18,38504,30,576.8,504,165.4,1.562,70,9401,3160,1831
BCS0055:M18,BCS0055,M18,38534,31,290.9,451.3,101.5,1.562,70,9401,3159,2488
BCS0055:M18,BCS0055,M18,38565,31,171.8,549,191.2,1.562,70,9401,3157,2761
BCS0055:M18,BCS0055,M18,38596,30,85.5,886,73.7,1.562,70,9401,3155,2958
BCS0055:M18,BCS0055,M18,38626,31,176.1,949.6,123.3,1.562,70,9401,3153,2747
BCS0055:M18,BCS0055,M18,38657,30,467.5,919.1,174.7,1.562,70,9401,3151,2074
BCS0055:M18,BCS0055,M18,38687,29,325.6,1166.6,443.7,1.562,70,9401,3149,2399
BCS0055:M18,BCS0055,M18,38718,31,293.4,1150,443,1.562,70,9401,3147,2471
BCS0055:M18,BCS0055,M18,38749,28,314.8,1178.3,331.8,1.562,70,9401,3146,2420
BCS0055:M18,BCS0055,M18,38777,31,214.1,1432.3,245.7,1.562,70,9401,3144,2651
BCS0055:M18,BCS0055,M18,38808,29,328.3,1292.6,646.7,1.562,70,9401,3142,2386
BCS0055:M18,BCS0055,M18,38838,31,362.4,1209.5,167.2,1.562,70,9401,3140,2305
BCS0055:M18,BCS0055,M18,38869,30,343.5,915.7,163.8,1.562,70,9401,3138,2347
BCS0055:M18,BCS0055,M18,38899,30,265.1,498.5,200.4,1.562,70,9401,3137,2526
BCS0055:M18,BCS0055,M18,38930,31,197.9,572,136.6,1.562,70,9401,3135,2679
BCS0055:M18,BCS0055,M18,38961,29,220.4,499.6,68.2,1.562,70,9401,3133,2625
BCS0055:M18,BCS0055,M18,38991,28,135.2,501.8,87.9,1.562,70,9401,3131,2820
BCS0055:M18,BCS0055,M18,39022,25,146.2,510.4,46.8,1.562,70,9401,3129,2793
BCS0055:M18,BCS0055,M18,39052,30,141.9,507.5,54.4,1.562,70,9401,3128,2801
BCS0055:M18,BCS0055,M18,39083,24,147.3,509,51.6,1.562,70,9401,3126,2787
BCS0055:M18,BCS0055,M18,39114,23,122.6,739,131.3,1.562,70,9401,3124,2842
BCS0055:M18,BCS0055,M18,39142,30,96.1,1047.9,294.5,1.562,70,9401,3122,2901
BCS0055:M18,BCS0055,M18,39173,21,89.8,1027.6,438.4,1.562,70,9401,3121,2914
BCS0055:M18,BCS0055,M18,39203,24,92.3,1042.3,476.8,1.562,70,9401,3119,2906
BCS0055:M18,BCS0055,M18,39234,16,92.4,1063.1,410.5,1.562,70,9401,3117,2904
BCS0055:M18,BCS0055,M18,39264,8,88.1,1046.5,313.5,1.562,70,9401,3115,2912
BCS0055:M18,BCS0055,M18,39295,7,105.6,1009.4,285.6,1.562,70,9401,3114,2870
BCS0055:M18,BCS0055,M18,39326,17,126.5,515,439.8,1.562,70,9401,3112,2820
BCS0055:M18,BCS0055,M18,39356,26,84.4,578.4,378.1,1.562,70,9401,3110,2916
BCS0055:M18,BCS0055,M18,39387,0,0,0,0,1.562,70,9401,3108,3108
BCS0055:M18,BCS0055,M18,39417,0,0,0,0,1.562,70,9401,3107,3107
BCS0055:M18,BCS0055,M18,39448,0,0,0,0,1.562,70,9401,3105,3105
BCS0055:M18,BCS0055,M18,39479,0,0,0,0,1.562,70,9401,3103,3103
BCS0055:M18,BCS0055,M18,39508,0,0,0,0,1.562,70,9401,3101,3101
BCS0055:M18,BCS0055,M18,39539,0,0,0,0,1.562,70,9401,3100,3100
BCS0055:M18,BCS0055,M18,39569,0,0,0,0,1.857,63,9480,3098,3098
BCS0055:M18,BCS0055,M18,39600,12,29.7,657.6,528.6,1.857,63,9480,3096,3032
BCS0055:M18,BCS0055,M18,39630,31,85,64.1,347,1.857,63,9480,3095,2912
BCS0055:M18,BCS0055,M18,39661,31,92.8,68.4,362.2,1.857,63,9480,3093,2893
BCS0055:M18,BCS0055,M18,39692,29,90.9,78.3,259.5,1.857,63,9480,3091,2895
BCS0055:M18,BCS0055,M18,39722,24,82.9,81.5,326.6,1.857,63,9480,3089,2911
BCS0055:M18,BCS0055,M18,39753,0,0,0,0,1.857,63,9480,3088,3088
BCS0055:M18,BCS0055,M18,39783,0,0,0,0,1.857,63,9480,3086,3086
BCS0055:M18,BCS0055,M18,39814,14,105.6,115.9,115.1,1.857,63,9480,3084,2857
BCS0055:M18,BCS0055,M18,39845,27,70.9,83.3,7.1,1.857,63,9480,3083,2930
BCS0055:M18,BCS0055,M18,39873,29,57.5,72.6,5.7,1.857,63,9480,3081,2957
BCS0055:M18,BCS0055,M18,39904,0,0,0,0,1.857,63,9480,3079,3079
BCS0055:M18,BCS0055,M18,39934,16,34.5,48.6,4.1,1.857,63,9480,3078,3004
BCS0058:P35,BCS0058,P35,36586,3,884.3,1680.7,703.7,10.37,54.5,7794,2642,2248
BCS0058:P35,BCS0058,P35,36617,25,663,1847.8,816.5,10.37,54.5,7794,2638,2342
BCS0058:P35,BCS0058,P35,36647,9,435.3,943.7,243.1,10.37,54.5,7794,2633,2439
BCS0058:P35,BCS0058,P35,36678,30,567.9,150.4,255.8,10.37,54.5,7794,2629,2376
BCS0058:P35,BCS0058,P35,36708,31,503.4,195.4,296.8,10.37,54.5,7794,2625,2400
BCS0058:P35,BCS0058,P35,36739,31,548.5,373.8,287.9,5.675,59.5,7894,2621,2211
BCS0058:P35,BCS0058,P35,36770,30,552.7,390.4,248.9,5.675,59.5,7894,2616,2204
BCS0058:P35,BCS0058,P35,36800,31,527,377,169.5,5.675,59.5,7894,2612,2219
BCS0058:P35,BCS0058,P35,36831,30,1506.3,314.7,190.9,5.675,59.5,7894,2608,1484
BCS0058:P35,BCS0058,P35,36861,31,1069.5,427.4,127.6,5.675,59.5,7894,2603,1805
BCS0058:P35,BCS0058,P35,36892,31,841,580.3,151.7,5.675,59.5,7894,2599,1972
BCS0058:P35,BCS0058,P35,36923,28,835,586.7,194.6,5.675,59.5,7894,2595,1972
BCS0058:P35,BCS0058,P35,36951,29,863.6,559.3,215.6,10.37,54.5,7794,2591,2206
BCS0058:P35,BCS0058,P35,36982,30,793.5,565.7,264.8,10.37,54.5,7794,2587,2233
BCS0058:P35,BCS0058,P35,37012,31,915.5,500.7,170.1,10.37,54.5,7794,2582,2174
BCS0058:P35,BCS0058,P35,37043,30,806.1,511.2,146.5,10.37,54.5,7794,2578,2219
BCS0058:P35,BCS0058,P35,37073,31,793.7,504.3,102.2,10.37,54.5,7794,2574,2220
BCS0058:P35,BCS0058,P35,37104,30,839.7,481.1,98.1,10.37,54.5,7794,2570,2195
BCS0058:P35,BCS0058,P35,37135,30,819.2,506.7,146.9,10.37,54.5,7794,2565,2200
BCS0058:P35,BCS0058,P35,37165,31,833.3,548,259.1,10.37,54.5,7794,2561,2190
BCS0058:P35,BCS0058,P35,37196,13,861,537.6,236.1,10.37,54.5,7794,2557,2173
BCS0058:P35,BCS0058,P35,37226,31,932.8,302,19.7,10.37,54.5,7794,2553,2137
BCS0058:P35,BCS0058,P35,37257,31,768,411.2,17.5,10.37,54.5,7794,2549,2206
BCS0058:P35,BCS0058,P35,37288,28,704.3,454.1,16.1,10.37,54.5,7794,2545,2231
BCS0058:P35,BCS0058,P35,37316,31,725.5,451,21.2,10.37,54.5,7794,2541,2217
BCS0058:P35,BCS0058,P35,37347,26,760.5,459.9,27.7,10.37,54.5,7794,2537,2198
BCS0058:P35,BCS0058,P35,37377,31,716.8,464.2,94.6,10.37,54.5,7794,2532,2213
BCS0058:P35,BCS0058,P35,37408,28,709.7,474.9,90.1,10.37,54.5,7794,2528,2212
BCS0058:P35,BCS0058,P35,37438,31,782.2,467,79.7,10.37,54.5,7794,2524,2176
BCS0058:P35,BCS0058,P35,37469,30,652.6,452.2,65.8,10.37,54.5,7794,2520,2229
BCS0058:P35,BCS0058,P35,37500,28,488.1,628.4,30,10.37,54.5,7794,2516,2298
BCS0058:P35,BCS0058,P35,37530,31,679.3,411.4,22.7,10.37,54.5,7794,2512,2209
BCS0058:P35,BCS0058,P35,37561,30,673.8,419.5,32.6,10.37,54.5,7794,2508,2207
BCS0058:P35,BCS0058,P35,37591,8,516.6,411.3,114.5,10.37,54.5,7794,2504,2273
BCS0058:P35,BCS0058,P35,37622,0,0,0,0,10.37,54.5,7794,2499,2499
BCS0058:P35,BCS0058,P35,37653,9,717.4,398.6,10.9,10.37,54.5,7794,2495,2175
BCS0058:P35,BCS0058,P35,37681,31,596.5,420,50.4,10.37,54.5,7794,2491,2226
BCS0058:P35,BCS0058,P35,37712,30,746.3,469.7,16,10.37,54.5,7794,2487,2155
BCS0058:P35,BCS0058,P35,37742,31,578.1,510.3,38.7,10.37,54.5,7794,2483,2226
BCS0058:P35,BCS0058,P35,37773,30,563.3,577.9,42.8,10.37,54.5,7794,2479,2228
BCS0058:P35,BCS0058,P35,37803,31,510.2,577.4,40.3,10.37,54.5,7794,2475,2248
BCS0058:P35,BCS0058,P35,37834,30,587.6,562.9,45.2,10.37,54.5,7794,2471,2209
BCS0058:P35,BCS0058,P35,37865,29,620.8,570.8,38,10.37,54.5,7794,2467,2190
BCS0058:P35,BCS0058,P35,37895,31,582.8,563.9,38.7,10.37,54.5,7794,2463,2203
BCS0058:P35,BCS0058,P35,37926,30,570,604.3,19.8,10.37,54.5,7794,2459,2205
BCS0058:P35,BCS0058,P35,37956,31,568.8,615,15.9,10.37,54.5,7794,2455,2201
BCS0058:P35,BCS0058,P35,37987,31,550.9,622,18.8,10.37,54.5,7794,2451,2205
BCS0058:P35,BCS0058,P35,38018,29,589,606.4,5.8,10.37,54.5,7794,2447,2184
BCS0058:P35,BCS0058,P35,38047,31,578.1,603.6,0.5,10.37,54.5,7794,2443,2185
BCS0058:P35,BCS0058,P35,38078,30,594.6,606.8,0.4,10.37,54.5,7794,2439,2174
BCS0058:P35,BCS0058,P35,38108,31,572.7,606.4,0,10.37,54.5,7794,2435,2180
BCS0058:P35,BCS0058,P35,38139,26,617.4,618.3,3.8,10.37,54.5,7794,2431,2156
BCS0058:P35,BCS0058,P35,38169,31,699,608.6,8.9,10.37,54.5,7794,2427,2116
BCS0058:P35,BCS0058,P35,38200,31,603.3,605.1,7.1,10.37,54.5,7794,2423,2154
BCS0058:P35,BCS0058,P35,38231,29,434.7,744.9,52,10.37,54.5,7794,2419,2225
BCS0058:P35,BCS0058,P35,38261,30,466.3,726.4,9.7,10.37,54.5,7794,2415,2207
BCS0058:P35,BCS0058,P35,38292,29,532.2,704,25.7,10.37,54.5,7794,2411,2174
BCS0058:P35,BCS0058,P35,38322,30,606.8,677.8,23.7,10.37,54.5,7794,2407,2137
BCS0058:P35,BCS0058,P35,38353,31,577.8,630,19.5,10.37,54.5,7794,2403,2146
BCS0058:P35,BCS0058,P35,38384,28,584.5,624.7,16.9,10.37,54.5,7794,2399,2139
BCS0058:P35,BCS0058,P35,38412,31,558.7,625.2,16.2,10.37,54.5,7794,2396,2147
BCS0058:P35,BCS0058,P35,38443,30,508.6,744.5,28.1,10.37,54.5,7794,2392,2165
BCS0058:P35,BCS0058,P35,38473,30,553.8,715.2,22.8,10.37,54.5,7794,2388,2141
BCS0058:P35,BCS0058,P35,38504,30,563.3,802.6,24.1,10.37,54.5,7794,2384,2133
BCS0058:P35,BCS0058,P35,38534,31,662.2,716.8,23.4,10.37,54.5,7794,2380,2085
BCS0058:P35,BCS0058,P35,38565,31,644.6,719.8,73.6,10.37,54.5,7794,2376,2089
BCS0058:P35,BCS0058,P35,38596,30,545.3,832.6,38.6,10.37,54.5,7794,2372,2129
BCS0058:P35,BCS0058,P35,38626,31,541.7,861.3,26.7,10.37,54.5,7794,2368,2127
BCS0058:P35,BCS0058,P35,38657,30,710.5,690.9,34.5,10.37,54.5,7794,2365,2048
BCS0058:P35,BCS0058,P35,38687,30,652.9,647.4,14.6,10.37,54.5,7794,2361,2070
BCS0058:P35,BCS0058,P35,38718,31,534.6,756.3,36.5,10.37,54.5,7794,2357,2118
BCS0058:P35,BCS0058,P35,38749,28,617.4,800.1,39.2,10.37,54.5,7794,2353,2078
BCS0058:P35,BCS0058,P35,38777,31,659.1,753.4,35.1,10.37,54.5,7794,2349,2056
BCS0058:P35,BCS0058,P35,38808,30,729.5,569.5,125.6,10.37,54.5,7794,2345,2020
BCS0058:P35,BCS0058,P35,38838,31,686.9,614.2,36.6,10.37,54.5,7794,2342,2035
BCS0058:P35,BCS0058,P35,38869,30,558.8,751,21.4,10.37,54.5,7794,2338,2089
BCS0058:P35,BCS0058,P35,38899,31,606.6,757,32.8,10.37,54.5,7794,2334,2064
BCS0058:P35,BCS0058,P35,38930,30,777.1,650.1,43.6,10.37,54.5,7794,2330,1984
BCS0058:P35,BCS0058,P35,38961,30,709.8,793.1,23.8,10.37,54.5,7794,2326,2010
BCS0058:P35,BCS0058,P35,38991,31,623.7,734.3,27.3,10.37,54.5,7794,2323,2045
BCS0058:P35,BCS0058,P35,39022,30,609,796.8,13,10.37,54.5,7794,2319,2047
BCS0058:P35,BCS0058,P35,39052,31,617.4,686.5,14.1,10.37,54.5,7794,2315,2040
BCS0058:P35,BCS0058,P35,39083,31,612.1,709.6,11.9,10.37,54.5,7794,2311,2038
BCS0058:P35,BCS0058,P35,39114,28,714.8,874.9,20.7,10.37,54.5,7794,2307,1989
BCS0058:P35,BCS0058,P35,39142,31,603.1,776.7,13.4,10.37,54.5,7794,2304,2035
BCS0058:P35,BCS0058,P35,39173,29,608.2,614.8,50,10.37,54.5,7794,2300,2029
BCS0058:P35,BCS0058,P35,39203,31,686.3,422.9,24.1,10.37,54.5,7794,2296,1990
BCS0058:P35,BCS0058,P35,39234,30,366.2,716,177.1,10.37,54.5,7794,2292,2129
BCS0058:P35,BCS0058,P35,39264,31,396.3,807.5,0,10.37,54.5,7794,2289,2112
BCS0058:P35,BCS0058,P35,39295,30,715.6,911.4,7.7,10.37,54.5,7794,2285,1966
BCS0058:P35,BCS0058,P35,39326,30,978.7,1022.4,15.6,10.37,54.5,7794,2281,1845
BCS0058:P35,BCS0058,P35,39356,31,802,1159.7,15.2,10.37,54.5,7794,2278,1920
BCS0058:P35,BCS0058,P35,39387,30,813,1159.1,10.9,10.37,54.5,7794,2274,1911
BCS0058:P35,BCS0058,P35,39417,30,856.3,1031.1,14.1,10.37,54.5,7794,2270,1888
BCS0058:P35,BCS0058,P35,39448,31,852.8,997,9.2,10.37,54.5,7794,2266,1886
BCS0058:P35,BCS0058,P35,39479,29,741.4,973.2,9,10.37,54.5,7794,2263,1932
BCS0058:P35,BCS0058,P35,39508,31,716.6,952.7,22,10.37,54.5,7794,2259,1940
BCS0058:P35,BCS0058,P35,39539,30,679.8,943.7,21.2,10.37,54.5,7794,2255,1952
BCS0058:P35,BCS0058,P35,39569,31,882.9,922.1,18.4,10.37,54.5,7794,2252,1858
BCS0058:P35,BCS0058,P35,39600,29,856.8,949.7,9.9,10.37,54.5,7794,2248,1866
BCS0058:P35,BCS0058,P35,39630,30,919.5,955.1,22.4,10.37,54.5,7794,2244,1834
BCS0058:P35,BCS0058,P35,39661,31,865.5,961.1,26.8,10.37,54.5,7794,2241,1855
BCS0058:P35,BCS0058,P35,39692,30,756.3,965.2,37.6,10.37,54.5,7794,2237,1900
BCS0058:P35,BCS0058,P35,39722,31,604.7,1025.8,56.1,10.37,54.5,7794,2233,1964
BCS0058:P35,BCS0058,P35,39753,30,572.3,1061.8,71.6,10.37,54.5,7794,2230,1975
BCS0058:P35,BCS0058,P35,39783,31,725.9,1113.2,62.7,10.37,54.5,7794,2226,1902
BCS0058:P35,BCS0058,P35,39814,31,689.8,1079.1,131.3,10.37,54.5,7794,2222,1915
BCS0058:P35,BCS0058,P35,39845,28,655.3,995.1,204.5,10.37,54.5,7794,2219,1927
BCS0058:P35,BCS0058,P35,39873,31,650.5,963.3,107.9,10.37,54.5,7794,2215,1925
BCS0058:P35,BCS0058,P35,39904,30,539.9,894.8,51,10.37,54.5,7794,2212,1971
BCS0058:P35,BCS0058,P35,39934,31,660.6,928.6,33.1,10.37,54.5,7794,2208,1914
BCS0058:P35,BCS0058,P35,39965,30,642.4,951,52,10.37,54.5,7794,2204,1918
BCS0058:P35,BCS0058,P35,39995,31,838.4,997.8,155.7,10.37,54.5,7794,2201,1827
BCS0058:P35,BCS0058,P35,40026,30,790,955.5,149.1,10.37,54.5,7794,2197,1845
BCS0058:P35,BCS0058,P35,40057,29,498.5,1210.3,58.8,10.37,54.5,7794,2194,1971
BCS0058:P35,BCS0058,P35,40087,31,521.2,1246.3,74.8,10.37,54.5,7794,2190,1958
BCS0058:P35,BCS0058,P35,40118,30,577.7,1352.8,86.6,10.37,54.5,7794,2186,1929
BCS0058:P35,BCS0058,P35,40148,31,619.2,1321.8,34,10.37,54.5,7794,2183,1907
BCS0058:P35,BCS0058,P35,40179,31,707.2,1238.2,26.6,10.37,54.5,7794,2179,1864
BCS0058:P35,BCS0058,P35,40210,28,573.3,1288.8,68.3,10.37,54.5,7794,2176,1920
BCS0058:P35,BCS0058,P35,40238,31,535.3,1323.1,43.1,10.37,54.5,7794,2172,1934
BCS0058:P35,BCS0058,P35,40269,30,551.5,1351.8,56.8,10.37,54.5,7794,2169,1923
BCS0058:P35,BCS0058,P35,40299,31,595.8,1401.7,70.2,10.37,54.5,7794,2165,1900
BCS0058:P35,BCS0058,P35,40330,29.040972,400.6,1568.1,44.6,10.37,54.5,7794,2162,1983
BCS0058:P35,BCS0058,P35,40360,30.732638,377.5,1629.5,96.7,10.37,54.5,7794,2158,1990
BCS0058:P35,BCS0058,P35,40391,29.405555,575.7,1477.3,211.7,10.37,54.5,7794,2155,1898
BCS0058:P35,BCS0058,P35,40422,29.999999,777.6,1323.3,370.5,10.37,54.5,7794,2151,1804
BCS0058:P35,BCS0058,P35,40452,31,719.7,1315.7,239.9,10.37,54.5,7794,2148,1827
BCS0058:P35,BCS0058,P35,40483,30,685.5,1401,267,10.37,54.5,7794,2144,1838
BCS0058:P35,BCS0058,P35,40513,31,627.1,1374.7,185.4,10.37,54.5,7794,2141,1861
BCS0058:P35,BCS0058,P35,40544,31,623.1,1388,132,10.37,54.5,7794,2137,1859
BCS0058:P35,BCS0058,P35,40575,28,672.7,1378.8,168.4,10.37,54.5,7794,2133,1834
BCS0058:P35,BCS0058,P35,40603,31,717,1377,263,10.37,54.5,7794,2130,1811
BCS0058:P35,BCS0058,P35,40634,30,693.6,1373.7,243.1,10.37,54.5,7794,2127,1818
BCS0058:P35,BCS0058,P35,40664,31,671.7,1391.3,195.4,10.37,54.5,7794,2123,1824
BCS0058:P35,BCS0058,P35,40695,30,726.5,1396,57.2,10.37,54.5,7794,2120,1796
BCS0058:P35,BCS0058,P35,40725,31,704.5,1349.9,33.7,10.37,54.5,7794,2116,1802
BCS0058:P35,BCS0058,P35,40756,31,720.8,1341.9,33.8,10.37,54.5,7794,2113,1792
BCS0058:P35,BCS0058,P35,40787,30,730.4,1363,95.1,10.37,54.5,7794,2109,1784
BCS0058:P35,BCS0058,P35,40817,30.999999,724.8,1364.4,151,10.37,54.5,7794,2106,1783
BCS0058:P35,BCS0058,P35,40848,30,756.6,1405.5,159.3,10.37,54.5,7794,2102,1765
BCS0058:P35,BCS0058,P35,40878,31,643.4,1489.7,41.4,10.37,54.5,7794,2099,1812
BCS0058:P35,BCS0058,P35,40909,31,534.5,1573.3,12.6,10.37,54.5,7794,2096,1857
BCS0058:P35,BCS0058,P35,40940,25.8125,485.8,1625,15.1,10.37,54.5,7794,2092,1876
BCS0058:P35,BCS0058,P35,40969,31,316.7,1140.2,20.8,10.37,54.5,7794,2089,1948
BCS0058:P35,BCS0058,P35,41000,15.409027,149.1,415.1,41,10.37,54.5,7794,2085,2019
BCS0058:P35,BCS0058,P35,41030,31,525.8,1418.3,122.7,10.37,54.5,7794,2082,1848
BCS0058:P35,BCS0058,P35,41061,30,612.3,1656.6,200.7,10.37,54.5,7794,2079,1806
BCS0058:P35,BCS0058,P35,41091,31,597.8,1625,287.1,10.37,54.5,7794,2075,1809
BCS0058:P35,BCS0058,P35,41122,30.999999,494.7,1513,258.1,10.37,54.5,7794,2072,1851
BCS0058:P35,BCS0058,P35,41153,30,508.3,1413.6,155.2,10.37,54.5,7794,2068,1842
BCS0058:P35,BCS0058,P35,41183,31,576.7,1329.9,146,10.37,54.5,7794,2065,1808
BCS0058:P35,BCS0058,P35,41214,30,614.3,1332.5,253,10.37,54.5,7794,2062,1788
BCS0058:P35,BCS0058,P35,41244,30.999999,623.2,1332.7,255,10.37,54.5,7794,2058,1781
BCS0058:P35,BCS0058,P35,41275,31,579.3,1288,233.2,10.37,54.5,7794,2055,1797
BCS0058:P35,BCS0058,P35,41306,28,628.5,1306.9,217.2,10.37,54.5,7794,2052,1771
BCS0058:P35,BCS0058,P35,41334,31,575.6,1341.4,80.2,10.37,54.5,7794,2048,1792
BCS0058:P35,BCS0058,P35,41365,30,537.4,1417.4,95.2,10.37,54.5,7794,2045,1805
BCS0058:P35,BCS0058,P35,41395,31,489.8,1419.8,100.9,10.37,54.5,7794,2042,1823
BCS0058:P35,BCS0058,P35,41426,30,494.4,1398.6,75.5,10.37,54.5,7794,2038,1818
BCS0058:P35,BCS0058,P35,41456,31,431.6,1453.6,85.2,10.37,54.5,7794,2035,1843
BCS0058:P35,BCS0058,P35,41487,31,397,1544.8,101.6,10.37,54.5,7794,2032,1855
BCS0058:P35,BCS0058,P35,41518,30,372.6,1490.3,75.2,10.37,54.5,7794,2028,1862
BCS0058:P35,BCS0058,P35,41548,30.999999,365.3,1465.8,13.1,10.37,54.5,7794,2025,1862
BCS0058:P35,BCS0058,P35,41579,10.416678,386.2,1489,22.3,10.37,54.5,7794,2022,1850
BCS0060:M18,BCS0060,M18,36800,26,712.5,2,356.2,0.781,93,10473,3271,799
BCS0060:M18,BCS0060,M18,36831,23,841.2,17.1,210.9,0.857,131.5,10375,3269,1388
BCS0060:M18,BCS0060,M18,36861,31,1558.1,90.4,610.2,1.012,182,10112,3267,1135
BCS0060:M18,BCS0060,M18,36892,31,1398,150.2,552.5,1.012,182,10112,3264,1352
BCS0060:M18,BCS0060,M18,36923,28,1295,181.7,387.6,1.012,182,10112,3262,1491
BCS0060:M18,BCS0060,M18,36951,31,1270.6,184.1,318.1,1.012,182,10112,3260,1522
BCS0060:M18,BCS0060,M18,36982,30,1190.4,166,189.7,1.012,182,10112,3258,1630
BCS0060:M18,BCS0060,M18,37012,31,1151,236.3,121.6,1.012,182,10112,3256,1682
BCS0060:M18,BCS0060,M18,37043,30,1067.5,264.6,153.8,1.012,182,10112,3254,1794
BCS0060:M18,BCS0060,M18,37073,31,1099.8,222.4,81.6,1.012,182,10112,3252,1748
BCS0060:M18,BCS0060,M18,37104,31,1031.8,212.9,99.2,1.012,182,10112,3250,1839
BCS0060:M18,BCS0060,M18,37135,30,969.3,192,70.7,1.012,182,10112,3248,1922
BCS0060:M18,BCS0060,M18,37165,31,935.3,202.7,225.9,1.012,182,10112,3246,1967
BCS0060:M18,BCS0060,M18,37196,30,818.1,257.9,260.4,1.012,182,10112,3244,2125
BCS0060:M18,BCS0060,M18,37226,31,779,266.5,245.8,1.012,182,10112,3242,2176
BCS0060:M18,BCS0060,M18,37257,31,803.9,299.3,265.4,1.012,182,10112,3240,2140
BCS0060:M18,BCS0060,M18,37288,28,778.1,369.5,305.9,1.012,182,10112,3238,2173
BCS0060:M18,BCS0060,M18,37316,0,0,0,0,1.012,182,10112,3236,3236
BCS0060:M18,BCS0060,M18,37347,27,747.1,347.9,350.1,1.012,182,10112,3234,2212
BCS0060:M18,BCS0060,M18,37377,31,605.6,304.8,301.6,1.012,182,10112,3232,2403
BCS0060:M18,BCS0060,M18,37408,29,563.2,279.3,291.6,1.012,182,10112,3230,2459
BCS0060:M18,BCS0060,M18,37438,30,657.2,414,263.9,1.012,182,10112,3228,2329
BCS0060:M18,BCS0060,M18,37469,31,468.1,393.2,260.2,1.012,182,10112,3226,2586
BCS0060:M18,BCS0060,M18,37500,27,638.4,350.4,291.6,1.012,182,10112,3224,2350
BCS0060:M18,BCS0060,M18,37530,31,789.2,255.2,376.6,1.012,182,10112,3222,2142
BCS0060:M18,BCS0060,M18,37561,30,769.8,179.8,223.1,1.012,182,10112,3220,2167
BCS0060:M18,BCS0060,M18,37591,8,561.5,139,684.6,1.012,182,10112,3218,2450
BCS0060:M18,BCS0060,M18,37622,0,0,0,0,1.012,182,10112,3216,3216
BCS0060:M18,BCS0060,M18,37653,22,788.1,156.4,68.5,1.012,182,10112,3214,2136
BCS0060:M18,BCS0060,M18,37681,31,434.5,324.7,298.1,1.012,182,10112,3212,2618
BCS0060:M18,BCS0060,M18,37712,18,612.3,340.7,140.1,1.012,182,10112,3210,2372
BCS0060:M18,BCS0060,M18,37742,26,539.5,295.3,390.4,1.012,182,10112,3208,2470
BCS0060:M18,BCS0060,M18,37773,25,476,289.2,351,1.012,182,10112,3206,2555
BCS0060:M18,BCS0060,M18,37803,24,465.1,449.3,321.9,1.012,182,10112,3204,2568
BCS0060:M18,BCS0060,M18,37834,29,444.8,401.7,282.4,1.012,182,10112,3202,2594
BCS0060:M18,BCS0060,M18,37865,23,394.6,360.2,205.1,1.012,182,10112,3200,2660
BCS0060:M18,BCS0060,M18,37895,27,448.3,294,49.9,1.012,182,10112,3198,2585
BCS0060:M18,BCS0060,M18,37926,30,441.4,258.9,51,1.012,182,10112,3196,2593
BCS0060:M18,BCS0060,M18,37956,28,481.4,169.1,47.5,1.012,182,10112,3194,2536
BCS0060:M18,BCS0060,M18,37987,31,309.9,110.9,44.5,1.012,182,10112,3192,2769
BCS0060:M18,BCS0060,M18,38018,29,146.2,184.2,195.5,1.012,182,10112,3191,2991
BCS0060:M18,BCS0060,M18,38047,28,350.1,391.7,255.7,1.012,182,10112,3189,2710
BCS0060:M18,BCS0060,M18,38078,25,407.7,570.9,436.5,1.012,182,10112,3187,2629
BCS0060:M18,BCS0060,M18,38108,17,354.8,515.1,34.2,1.012,182,10112,3185,2699
BCS0060:M18,BCS0060,M18,38139,20,302.8,428.8,216.1,1.012,182,10112,3183,2769
BCS0060:M18,BCS0060,M18,38169,29,320.2,396.3,244.8,1.012,182,10112,3181,2743
BCS0060:M18,BCS0060,M18,38200,24,455.7,452,190.6,1.012,182,10112,3179,2556
BCS0060:M18,BCS0060,M18,38231,26,436.2,425.7,89.3,1.012,182,10112,3177,2581
BCS0060:M18,BCS0060,M18,38261,17,402.1,507.6,156,1.012,182,10112,3175,2625
BCS0060:M18,BCS0060,M18,38292,22,280.3,241.4,235.5,1.012,182,10112,3173,2790
BCS0060:M18,BCS0060,M18,38322,30,304.5,240.5,302.6,1.012,182,10112,3172,2755
BCS0060:M18,BCS0060,M18,38353,26,282.9,239.7,274.8,1.012,182,10112,3170,2783
BCS0060:M18,BCS0060,M18,38384,19,284.6,236.5,238.1,1.012,182,10112,3168,2778
BCS0060:M18,BCS0060,M18,38412,26,240.4,310,175.8,1.014,185.5,10165,3166,2844
BCS0060:M18,BCS0060,M18,38443,24,291.2,310.8,183.8,1.014,185.5,10165,3164,2774
