Well,Reservoir,Date,"Qo, BOPD","Qw, BWPD","Qg, MSCF/D"
BCS0047,P21,41030,92.99873,421.58334,57.390316
BCS0047,P21,41061,92.43232,426.1319,56.898422
BCS0047,P21,41091,92.17568,427.19974,56.667465
BCS0047,P21,41122,91.79813,427.1168,56.320393
BCS0047,P21,41153,90.02228,427.8826,51.847782
BCS0047,P21,41183,89.917885,427.05386,51.71798
BCS0047,P21,41214,89.25753,425.37717,50.36888
BCS0047,P21,41244,88.47188,425.13977,48.427837
BCS0047,P21,41275,88.2232,424.40558,47.91936
BCS0047,P21,41306,92.14113,420.47562,56.00738
BCS0047,P21,41334,92.79052,413.418,56.323044
BCS0047,P21,41365,91.980354,419.68417,55.673416
BCS0047,P21,41395,91.41462,420.83615,54.683254
BCS0047,P21,41426,90.87874,418.59225,52.914852
BCS0047,P21,41456,95.66078,402.66476,51.308487
BCS0047,P21,41487,105.699715,371.5809,49.34603
BCS0047,P21,41518,108.47922,358.58948,46.485153
BCS0047,P21,41548,90.924934,406.74832,46.204456
BCS0047,P21,41579,85.545,415.4061,41.895947
BCS0047,P21,41609,84.03057,414.76932,38.65107
BCS0047,P21,41640,83.64806,413.30807,37.760303
BCS0047,P21,41671,83.477844,412.75876,37.30504
BCS0047,P21,41699,83.32404,412.26254,36.893806
BCS0047,P21,41730,83.15385,411.7133,36.438557
BCS0047,P21,41760,86.03175,399.71848,34.49005
BCS0047,P21,41791,89.1979,388.3535,32.93545
BCS0047,P21,41821,92.26187,377.3555,31.43107
BCS0047,P21,41852,98.477806,354.50436,28.366228
BCS0047,P21,41883,101.644135,343.1389,26.811598
BCS0047,P21,41913,135.63507,243.4067,23.471743
BCS0047,P21,41944,141.68323,224.13568,21.986376
BCS0047,P21,41974,141.91101,223.51802,22.617645
BCS0047,P21,42005,141.87885,223.42363,22.63939
BCS0047,M18,34394,1424.717,59.39572,48.842255
BCS0047,M18,34425,1423.9998,59.197605,49.24756
BCS0047,M18,34455,1423.2578,59.000694,49.650093
BCS0047,M18,34486,1423.1057,58.70607,50.08949
BCS0047,M18,34516,299.23502,31.711853,62.58071
BCS0047,M18,34547,632.0501,189.01495,106.17561
BCS0047,M18,34578,545.7794,122.75346,97.36691
BCS0047,M18,34608,488.56036,71.78294,91.794266
BCS0047,M18,34639,220.4625,2.086152,155.7948
BCS0047,M18,34669,407.45938,118.62665,256.63406
BCS0047,M18,34700,736.2823,24.371597,295.65854
BCS0047,M18,34731,717.39386,9.5899515,298.61142
BCS0047,M18,34759,714.2809,6.662095,298.99997
BCS0047,M18,34790,717.0446,8.930009,298.06253
BCS0047,M18,34820,717.59534,9.266099,297.68338
BCS0047,M18,34851,729.2142,18.273392,295.3817
BCS0047,M18,34881,724.9751,14.973863,295.6879
BCS0047,M18,34912,5.03846,4.1831217,3.8911417
BCS0047,M18,34943,5.03846,4.1831217,3.8911417
BCS0047,M18,34973,5.03846,4.1831217,3.8911417
BCS0047,M18,35004,5.03846,4.1831217,3.8911417
BCS0047,M18,35034,5.03846,4.1831217,3.8911417
BCS0047,M18,35065,5.03846,4.1831217,3.8911417
BCS0047,M18,35096,5.03846,4.1831217,3.8911417
BCS0047,M18,35125,5.03846,4.1831217,3.8911417
BCS0047,M18,35156,5.03846,4.1831217,3.8911417
BCS0047,M18,35186,5.03846,4.1831217,3.8911417
BCS0047,M18,35217,5.03846,4.1831217,3.8911417
BCS0047,M18,35247,5.03846,4.1831217,3.8911417
BCS0047,M18,35278,5.03846,4.1831217,3.8911417
BCS0047,M18,35309,5.03846,4.1831217,3.8911417
BCS0047,M18,35339,5.03846,4.1831217,3.8911417
BCS0047,M18,35370,5.03846,4.1831217,3.8911417
BCS0047,M18,35400,5.03846,4.1831217,3.8911417
BCS0047,M18,35431,5.03846,4.1831217,3.8911417
BCS0047,M18,35462,5.03846,4.1831217,3.8911417
BCS0047,M18,35490,5.03846,4.1831217,3.8911417
BCS0047,M18,35521,5.03846,4.1831217,3.8911417
BCS0047,M18,35551,5.03846,4.1831217,3.8911417
BCS0047,M18,35582,5.03846,4.1831217,3.8911417
BCS0047,M18,35612,210.89072,0.0,127.310455
BCS0047,M18,35643,381.83926,34.696724,203.7689
BCS0047,M18,35674,360.89145,16.34417,197.75151
BCS0047,M18,35704,379.51727,37.217346,204.13991
BCS0047,M18,35735,364.63092,24.80822,200.00989
BCS0047,M18,35765,5.03846,4.1831217,3.8911417
BCS0047,M18,35796,369.71243,34.123505,202.59279
BCS0047,M18,35827,179.5864,0.0,115.19114
BCS0047,M18,35855,140.37436,15.072224,67.200745
BCS0047,M18,35886,162.9255,0.0,93.47472
BCS0047,M18,35916,205.75885,0.0,126.32787
BCS0047,M18,35947,210.97998,0.0,128.60342
BCS0047,M18,35977,129.88647,18.15728,61.582855
BCS0047,M18,36008,61.61157,31.065075,22.439337
BCS0047,M18,36039,53.911266,29.775433,21.29028
BCS0047,M18,36069,22.306767,19.598177,13.738543
BCS0047,M18,36100,385.53604,75.79634,212.3477
BCS0047,M18,36130,375.45734,64.91853,209.48727
BCS0047,M18,36161,371.8128,62.999466,208.64777
BCS0047,M18,36192,381.6962,80.11412,212.33421
BCS0047,M18,36220,358.99844,53.97117,205.75223
BCS0047,M18,36251,388.92236,94.709274,214.88234
BCS0047,M18,36281,412.44186,114.95123,219.86906
BCS0047,M18,36312,356.8304,60.345184,206.389
BCS0047,M18,36342,337.3403,42.739235,200.8562
BCS0047,M18,36373,710.7188,275.8765,95.91082
BCS0047,M18,36404,706.7464,266.5137,96.27674
BCS0047,M18,36434,704.05927,260.44724,96.288376
BCS0047,M18,36465,483.64453,340.16586,51.49055
BCS0047,M18,36495,269.66245,179.25888,33.365887
BCS0047,M18,36526,544.73065,393.3266,63.570957
BCS0047,M18,36557,390.4682,230.29456,32.51843
BCS0047,M18,36586,360.61362,208.34016,28.875662
BCS0047,M18,36617,342.02917,193.76384,26.906576
BCS0047,M18,36647,330.3195,186.09361,28.07652
BCS0047,M18,36678,313.35596,176.87299,30.413649
BCS0047,M18,36708,301.18958,170.31609,34.139164
BCS0047,M18,36739,307.04904,173.77089,32.196224
BCS0047,M18,36770,350.2303,197.5184,30.398947
BCS0047,M18,36800,310.30798,179.20358,32.832066
BCS0047,M18,36831,299.2077,177.66878,36.037926
BCS0047,M18,36861,296.26883,176.09625,37.908516
BCS0047,M18,36892,283.43195,165.65167,44.39766
BCS0047,M18,36923,290.70978,172.3752,41.477287
BCS0047,M18,36951,287.83087,170.30571,43.30219
BCS0047,M18,36982,288.84283,171.70543,43.07506
BCS0047,M18,37012,285.23572,169.30798,43.79097
BCS0047,M18,37043,275.1886,161.14058,48.482986
BCS0047,M18,37073,278.59103,164.54431,45.72436
BCS0047,M18,37104,345.056,166.65704,48.651775
BCS0047,M18,37135,306.9792,160.23212,42.440327
BCS0047,M18,37165,275.81522,164.48909,48.66358
BCS0047,M18,37196,276.52454,165.77748,48.449524
BCS0047,M18,37226,278.1105,167.71988,48.690872
BCS0047,M18,37257,279.73462,169.69823,48.93688
BCS0047,M18,37288,281.35867,171.67657,49.183056
BCS0047,M18,37316,282.86823,173.54704,49.414555
BCS0047,M18,37347,5.03846,4.1831217,3.8911417
BCS0047,M18,37377,305.05774,185.63094,44.70432
BCS0047,M18,37408,341.04056,198.2607,49.889317
BCS0047,M18,37438,355.1747,207.6137,53.442165
BCS0047,M18,37469,340.0978,203.15024,50.310154
BCS0047,M18,37500,354.554,212.52779,53.96655
BCS0047,M18,37530,340.17065,207.93134,51.05144
BCS0047,M18,37561,342.2857,211.34302,51.89822
BCS0047,M18,37591,322.7782,201.14107,48.152653
BCS0047,M18,37622,298.76013,193.10211,52.537045
BCS0047,M18,37653,360.92734,227.48967,57.23216
BCS0047,M18,37681,339.21252,215.36368,51.99612
BCS0047,M18,37712,381.47815,242.10535,62.623737
BCS0047,M18,37742,343.9372,220.25114,53.44659
BCS0047,M18,37773,350.05518,226.03772,55.276516
BCS0047,M18,37803,341.19836,218.48721,52.700993
BCS0047,M18,37834,339.7923,217.67986,52.338253
BCS0047,M18,37865,338.13766,218.52658,52.696087
BCS0047,M18,37895,337.253,219.66582,52.61939
BCS0047,M18,37926,337.54025,221.26274,52.372463
BCS0047,M18,37956,332.7509,222.20839,52.473003
BCS0047,M18,37987,331.57098,224.16844,52.158337
BCS0047,M18,38018,325.66373,224.3616,52.49593
BCS0047,M18,38047,331.70007,228.12386,51.396717
BCS0047,M18,38078,331.72522,230.39772,50.94908
BCS0047,M18,38108,333.75317,232.16133,49.848103
BCS0047,M18,38139,334.4436,229.9401,46.859
BCS0047,M18,38169,338.62677,224.46902,41.328094
BCS0047,M18,38200,337.47952,224.03596,39.57589
BCS0047,M18,38231,335.3746,224.03758,38.372257
BCS0047,M18,38261,329.07764,228.35144,40.51809
BCS0047,M18,38292,326.98984,228.53737,39.343544
BCS0047,M18,38322,330.237,223.84557,34.645412
BCS0047,M18,38353,325.5786,230.92796,34.97766
BCS0047,M18,38384,319.69034,246.66844,35.436344
BCS0047,M18,38412,312.95602,263.0653,36.83281
BCS0047,M18,38443,306.70416,278.07065,38.056473
BCS0047,M18,38473,297.17822,297.95724,41.839478
BCS0047,M18,38504,297.49313,302.35678,38.500664
BCS0047,M18,38534,300.97015,322.20615,37.650154
BCS0047,M18,38565,284.40805,329.8371,43.65233
BCS0047,M18,38596,279.72943,340.5107,45.315865
BCS0047,M18,38626,276.565,347.12598,47.56935
BCS0047,M18,38657,278.836,346.06497,45.095264
BCS0047,M18,38687,276.6754,351.29236,46.35474
BCS0047,M18,38718,276.5794,353.66446,45.67355
BCS0047,M18,38749,277.95657,354.84793,44.19469
BCS0047,M18,38777,276.82043,357.97598,44.381145
BCS0047,M18,38808,278.39716,365.68106,43.798054
BCS0047,M18,38838,278.6087,371.12112,43.602703
BCS0047,M18,38869,273.35355,368.61002,45.12689
BCS0047,M18,38899,268.33365,376.8509,49.070137
BCS0047,M18,38930,269.32446,378.05917,47.619934
BCS0047,M18,38961,267.08917,382.97653,48.62954
BCS0047,M18,38991,267.02347,385.37772,48.000347
BCS0047,M18,39022,268.82535,386.7308,44.667404
BCS0047,M18,39052,265.54437,390.82047,47.445732
BCS0047,M18,39083,260.63553,398.9664,50.95524
BCS0047,M18,39114,256.23956,406.29428,53.56076
BCS0047,M18,39142,258.71204,405.45352,50.37464
BCS0047,M18,39173,256.1826,410.19528,52.24125
BCS0047,M18,39203,253.90515,415.0729,53.21753
BCS0047,M18,39234,251.74384,419.8746,54.1581
BCS0047,M18,39264,250.79993,423.18353,54.050198
BCS0047,M18,39295,250.90646,423.5305,50.80277
BCS0047,M18,39326,251.53824,424.11185,47.32684
BCS0047,M18,39356,250.43707,427.24625,46.52125
BCS0047,M18,39387,251.7955,424.05637,43.76206
BCS0047,M18,39417,249.53217,426.14774,44.401985
BCS0047,M18,39448,243.32108,441.80576,50.34315
BCS0047,M18,39479,243.07465,445.44992,52.263695
BCS0047,M18,39508,243.05887,448.44016,52.307816
BCS0047,M18,39539,242.97153,450.92813,52.411156
BCS0047,M18,39569,241.32346,455.67267,51.947926
BCS0047,M18,39600,242.28568,456.8088,52.90538
BCS0047,M18,39630,240.99548,459.8533,52.909344
BCS0047,M18,39661,236.31766,463.76248,51.028545
BCS0047,M18,39692,235.15323,465.3826,50.798878
BCS0047,M18,39722,235.33777,470.7289,52.105774
BCS0047,M18,39753,236.4237,472.9743,53.254997
BCS0047,M18,39783,232.84991,474.48035,51.816757
BCS0047,M18,39814,231.21323,473.61523,50.76583
BCS0047,M18,39845,229.77228,472.02817,49.772022
BCS0047,M18,39873,229.15488,476.11658,50.374718
BCS0047,M18,39904,231.7771,485.51028,53.83947
BCS0047,M18,39934,227.04666,478.62927,49.97617
BCS0047,M18,39965,226.82669,485.22006,51.388958
BCS0047,M18,39995,223.32593,474.40848,47.056927
BCS0047,M18,40026,220.94055,467.85092,44.420593
BCS0047,M18,40057,221.82516,482.33963,48.33493
BCS0047,M18,40087,218.33847,487.28198,48.394344
BCS0047,M18,40118,215.52402,490.79694,48.446056
BCS0047,M18,40148,218.9371,508.5156,54.49527
BCS0047,M18,40179,213.33337,512.35474,53.329254
BCS0047,M18,40210,212.84482,516.0297,54.5949
BCS0047,M18,40238,209.73145,519.9794,54.63202
BCS0047,M18,40269,205.25443,524.75,54.01758
BCS0047,M18,40299,201.98096,528.8232,54.04565
BCS0047,M18,40330,199.24445,531.19653,54.03204
BCS0047,M18,40360,201.34335,525.5957,55.724503
BCS0047,M18,40391,191.03275,539.2673,53.342663
BCS0047,M18,40422,186.21973,541.056,51.434933
BCS0047,M18,40452,185.62338,544.009,52.033314
BCS0047,M18,40483,184.931,546.48456,52.012756
BCS0047,M18,40513,184.44693,548.2447,52.025997
BCS0047,M18,40544,184.10077,550.5825,52.5819
BCS0047,M18,40575,184.05579,549.253,54.63881
BCS0047,M18,40603,184.53452,546.3021,55.745728
BCS0047,M18,40634,182.67215,553.56836,54.71143
BCS0047,M18,40664,181.42072,559.12024,51.98738
BCS0047,M18,40695,180.58081,561.05414,51.425713
BCS0047,M18,40725,180.55594,560.6617,54.062084
BCS0047,M18,40756,179.49652,565.658,51.986263
BCS0047,M18,40787,178.88263,567.20483,51.8769
BCS0047,M18,40817,178.01031,568.12573,52.263306
BCS0047,M18,40848,177.24353,570.4768,51.39724
BCS0047,M18,40878,175.48386,573.4875,49.268585
BCS0047,M18,40909,174.71405,574.756,48.931835
BCS0047,M18,40940,174.05844,574.5033,49.939804
BCS0047,M18,40969,171.47763,566.69995,52.661835
BCS0047,M18,41000,168.80777,568.9726,51.40024
BCS0047,M18,41030,166.28027,568.0675,51.53252
BCS0047,M18,41061,162.59137,565.16943,52.11622
BCS0047,M18,41091,160.06381,564.26447,52.248497
BCS0047,M18,41122,156.40872,562.8041,52.323147
BCS0047,M18,41153,153.69818,556.13715,54.498005
BCS0047,M18,41183,150.09131,554.68884,54.56604
BCS0047,M18,41214,147.51556,553.7716,54.704884
BCS0047,M18,41244,144.85712,550.53107,55.64968
BCS0047,M18,41275,142.2479,549.34045,55.279766
BCS0047,M18,41306,138.4773,558.8413,51.77222
BCS0047,M18,41334,136.87674,560.7647,50.815258
BCS0047,M18,41365,132.28922,554.18713,50.835484
BCS0047,M18,41395,128.55734,549.16034,50.07207
BCS0047,M18,41426,124.83115,542.70685,49.37376
BCS0047,M18,41456,121.94274,534.23694,48.035652
BCS0047,M18,41487,117.98168,521.938,46.230347
BCS0047,M18,41518,115.14416,512.14655,45.111362
BCS0047,M18,41548,112.01029,492.18744,45.013493
BCS0047,M18,41579,109.61176,477.905,44.857754
BCS0047,M18,41609,107.16212,464.94336,44.482845
BCS0047,M18,41640,103.492485,453.92264,38.71999
BCS0047,M18,41671,103.2936,450.9459,39.059605
BCS0047,M18,41699,102.9378,446.68155,39.420547
BCS0047,M18,41730,102.73938,443.7081,39.764565
BCS0047,M18,41760,102.55639,440.86386,40.20874
BCS0047,M18,41791,102.21021,436.5258,40.70149
BCS0047,M18,41821,102.027176,433.68182,41.145664
BCS0047,M18,41852,101.66539,429.38538,41.44731
BCS0047,M18,41883,101.43163,426.62732,41.294117
BCS0047,M18,41913,104.33019,445.86978,41.34367
BCS0047,M18,41944,104.75576,448.45352,41.551888
BCS0047,M18,41974,105.182014,451.0691,41.759228
BCS0047,M18,42005,104.39765,444.6403,41.51914
BCS0048,M18,35034,589.85144,281.47647,31.368063
BCS0048,M18,35065,1431.9915,733.24176,215.56578
BCS0048,M18,35096,1280.2924,793.7114,211.2962
BCS0048,M18,35125,1280.0566,803.46924,209.15869
BCS0048,M18,35156,1306.1647,658.69763,183.47226
BCS0048,M18,35186,1597.569,603.63196,173.06413
BCS0048,M18,35217,1585.3234,614.9185,170.52878
BCS0048,M18,35247,1614.0645,611.1737,174.06104
BCS0048,M18,35278,1444.7018,704.1299,209.43445
BCS0048,M18,35309,1410.6578,740.4828,214.39424
BCS0048,M18,35339,1505.2078,679.7734,173.57434
BCS0048,M18,35370,1428.16,728.3877,202.56943
BCS0048,M18,35400,1411.2013,742.9032,205.54713
BCS0048,M18,35431,1449.0111,725.70105,185.0557
BCS0048,M18,35462,1566.1742,667.3927,158.62762
BCS0048,M18,35490,1582.4843,671.2455,161.75522
BCS0048,M18,35521,1607.0121,684.60693,170.14902
BCS0048,M18,35551,1542.8956,693.9327,152.64102
BCS0048,M18,35582,1234.685,818.5869,212.21219
BCS0048,M18,35612,1223.8451,799.5812,222.32484
BCS0048,M18,35643,1262.0223,867.52374,212.40854
BCS0048,M18,35674,1191.7188,795.1638,211.32921
BCS0048,M18,35704,1180.9539,790.7811,207.43085
BCS0048,M18,35735,1213.3661,801.9456,220.65295
BCS0048,M18,35765,1217.7675,823.8943,213.36694
BCS0048,M18,35796,1184.5608,789.2965,209.55746
BCS0048,M18,35827,1205.1727,809.71875,218.83856
BCS0048,M18,35855,1202.8158,811.8689,218.73605
BCS0048,M18,35886,1207.3323,829.9177,215.23077
BCS0048,M18,35916,1223.201,808.30725,176.9501
BCS0048,M18,35947,1164.4042,779.7246,206.42445
BCS0048,M18,35977,691.54175,714.56006,111.876144
BCS0048,M18,36008,305.28363,692.42236,190.08096
BCS0048,M18,36039,125.63012,477.30405,91.65811
BCS0048,M18,36069,97.4133,440.21957,68.96307
BCS0048,M18,36100,529.73627,317.08905,151.90704
BCS0048,M18,36130,646.2451,276.0231,240.31038
BCS0048,M18,36161,635.7105,279.30948,250.72632
BCS0048,M18,36192,632.7594,285.83078,255.63309
BCS0048,M18,36220,689.7683,273.96292,199.55463
BCS0048,M18,36251,700.35284,277.18478,216.9442
BCS0048,M18,36281,636.90076,317.06705,254.30043
BCS0048,M18,36312,7.1757755,13.576834,11.188402
BCS0048,M18,36342,7.3867645,14.504152,11.908766
BCS0048,M18,36373,669.3507,395.52002,229.38596
BCS0048,M18,36404,7.7437854,16.073292,13.127711
BCS0048,M18,36434,732.84064,359.50082,242.45505
BCS0048,M18,36465,474.26993,353.17435,38.58956
BCS0048,M18,36495,381.47888,326.7532,0.0
BCS0048,M18,36526,346.05194,334.24274,0.0
BCS0048,M18,36557,441.77518,344.08322,0.0
BCS0048,M18,36586,408.86993,344.9052,0.0
BCS0048,M18,36617,442.66916,430.42935,0.0
BCS0048,M18,36647,410.48453,301.81906,0.0
BCS0048,M18,36678,387.75714,327.439,0.0
BCS0048,M18,36708,436.03574,348.64984,0.0
BCS0048,M18,36739,432.39346,350.8822,0.0
BCS0048,M18,36770,441.62494,366.05032,0.0
BCS0048,M18,36800,412.086,351.79474,0.0
BCS0048,M18,36831,399.7733,352.4307,0.0
BCS0048,M18,36861,438.3938,373.6982,12.872877
BCS0048,M18,36892,433.18216,377.02026,16.35214
BCS0048,M18,36923,430.07285,382.17804,16.965338
BCS0048,M18,36951,414.77185,373.56708,7.6360073
BCS0048,M18,36982,446.76556,447.18442,55.18996
BCS0048,M18,37012,450.8557,463.06912,85.75967
BCS0048,M18,37043,424.75208,418.9966,33.662548
BCS0048,M18,37073,428.94104,432.50296,44.945633
BCS0048,M18,37104,424.30676,429.2939,42.59145
BCS0048,M18,37135,374.92792,380.0019,15.870382
BCS0048,M18,37165,344.93616,375.94183,7.431326
BCS0048,M18,37196,442.1391,483.09317,117.41887
BCS0048,M18,37226,439.85083,480.74286,110.57009
BCS0048,M18,37257,316.33698,302.30438,17.464254
BCS0048,M18,37288,356.2769,391.12662,25.963835
BCS0048,M18,37316,332.46234,373.1987,17.983656
BCS0048,M18,37347,332.4025,346.56567,20.740591
BCS0048,M18,37377,320.72223,304.91946,27.534544
BCS0048,M18,37408,307.9488,304.84808,30.60121
BCS0048,M18,37438,328.10425,340.95175,29.70152
BCS0048,M18,37469,301.95132,304.1101,37.07945
BCS0048,M18,37500,290.388,295.9661,30.304213
BCS0048,M18,37530,243.24484,396.80228,48.446903
BCS0048,M18,37561,321.01614,358.49734,43.431644
BCS0048,M18,37591,282.18484,289.77365,41.12409
BCS0048,M18,37622,59.738064,102.9238,42.966988
BCS0048,M18,37653,317.7442,333.30276,54.453503
BCS0048,M18,37681,309.38165,278.45142,59.118084
BCS0048,M18,37712,327.94382,387.7867,62.678276
BCS0048,M18,37742,314.9068,318.22556,66.367546
BCS0048,M18,37773,312.66904,330.95255,67.95814
BCS0048,M18,37803,309.8378,281.7322,75.889694
BCS0048,M18,37834,310.30737,307.3687,77.19835
BCS0048,M18,37865,308.23828,286.0698,82.76485
BCS0048,M18,37895,302.85474,265.09048,85.981995
BCS0048,M18,37926,561.8981,614.17816,67.50641
BCS0048,M18,37956,541.33905,619.06055,59.89259
BCS0048,M18,37987,546.5798,536.8237,114.285416
BCS0048,M18,38018,208.42941,242.40523,33.568935
BCS0048,M18,38047,342.16116,224.69559,86.02338
BCS0048,M18,38078,516.75073,218.99252,94.73868
BCS0048,M18,38108,298.73752,235.0886,59.062473
BCS0048,M18,38139,200.25275,388.32327,40.10789
BCS0048,M18,38169,397.18372,220.87524,92.4643
BCS0048,M18,38200,246.49103,239.40488,43.251095
BCS0048,M18,38231,265.95975,241.22673,44.55646
BCS0048,M18,38261,202.59628,215.95685,0.0
BCS0048,M18,38292,188.43561,490.19626,78.07789
BCS0048,M18,38322,190.43979,363.20673,47.00163
BCS0048,M18,38353,196.30005,242.52344,0.0
BCS0048,M18,38384,171.06339,144.0295,0.0
BCS0048,M18,38412,203.2703,407.58432,46.323566
BCS0048,M18,38443,355.7096,401.44528,157.9114
BCS0048,M18,38473,409.41205,764.5685,229.608
BCS0048,M18,38504,420.61493,774.7181,234.98694
BCS0048,M18,38534,453.26334,618.6084,149.321
BCS0048,M18,38565,428.4745,676.22235,187.0155
BCS0048,M18,38596,178.27997,617.4555,209.96875
BCS0048,M18,38626,181.8612,625.0802,202.24931
BCS0048,M18,38657,494.50455,14.668922,39.363644
BCS0048,M18,38687,434.5411,38.76117,48.093685
BCS0048,M18,38718,390.2929,84.489655,76.99808
BCS0048,M18,38749,424.5573,710.67883,198.51213
BCS0048,M18,38777,5.03846,4.1831217,3.8911417
BCS0048,M18,38808,5.03846,4.1831217,3.8911417
BCS0048,M18,38838,241.0452,309.69363,91.24058
BCS0048,M18,38869,196.00058,631.54395,171.84319
BCS0048,M18,38899,92.79623,267.72968,60.802784
BCS0048,M18,38930,37.851044,69.645226,59.504025
BCS0048,M18,38961,69.149536,227.75789,25.55424
BCS0048,M18,38991,12.37125,36.411457,28.926884
BCS0048,M18,39022,12.182678,35.582664,28.283058
BCS0048,M18,39052,12.034903,34.933174,27.778519
BCS0048,M18,39083,68.70439,254.89288,28.336622
BCS0048,M18,39114,11.657801,33.275776,26.49101
BCS0048,M18,39142,11.480325,32.49575,25.885069
BCS0048,M18,39173,11.328833,31.82993,25.367844
BCS0048,M18,39203,11.143973,31.017452,24.736692
BCS0048,M18,39234,10.955431,30.188793,24.09297
BCS0048,M18,39264,10.770573,29.376324,23.461823
BCS0048,M18,39295,10.619072,28.71046,22.944567
BCS0048,M18,39326,10.430537,27.881832,22.300865
BCS0048,M18,39356,72.873344,728.56885,217.44771
BCS0048,M18,39387,119.53453,141.63615,26.06841
BCS0048,M18,39417,228.79312,269.31702,147.03688
BCS0048,M18,39448,259.8239,269.50674,127.07051
BCS0048,M18,39479,256.28406,260.1094,116.35341
BCS0048,M18,39508,267.95767,247.30186,107.33067
BCS0048,M18,39539,269.88193,251.36116,131.47813
BCS0048,M18,39569,0.0,18.255724,9.304644
BCS0048,M18,39600,0.0,15.964568,8.423273
BCS0048,M18,39630,0.0,14.295157,7.781078
BCS0048,M18,39661,392.5998,233.4549,34.028244
BCS0048,M18,39692,210.97769,220.7744,74.62259
BCS0048,M18,39722,259.28958,209.77739,65.643074
BCS0048,M18,39753,218.4353,283.39993,120.16953
BCS0048,M18,39783,144.77069,169.89041,31.431639
BCS0048,M18,39814,146.68631,174.23534,31.04434
BCS0048,M18,39845,137.44904,174.79677,21.556143
BCS0048,M18,39873,132.73907,177.42949,18.415533
BCS0048,M18,39904,184.54706,243.01341,0.0
BCS0048,M18,39934,145.85999,187.16362,24.182592
BCS0048,M18,39965,146.28436,192.17665,16.531805
BCS0048,M18,39995,172.3497,201.30385,42.283337
BCS0048,M18,40026,173.435,204.36836,41.742504
BCS0048,M18,40057,173.05673,208.15714,39.36692
BCS0048,M18,40087,179.51459,213.54749,42.946556
BCS0048,M18,40118,173.88797,205.84718,52.724457
BCS0048,M18,40148,195.26031,306.93195,112.82568
BCS0048,M18,40179,179.81906,220.86299,56.92087
BCS0048,M18,40210,214.24765,279.2061,9.170881
BCS0054,M06,35704,241.35025,44.13775,69.841446
BCS0054,M06,35735,251.82782,45.827126,73.11234
BCS0054,M06,35765,250.74872,44.25715,72.226234
BCS0054,M06,35796,241.43747,40.984924,68.83053
BCS0054,M06,35827,232.61148,41.850906,64.83438
BCS0054,M06,35855,160.44699,45.0213,34.1515
BCS0054,M06,35886,146.8211,46.145424,29.510473
BCS0054,M06,35916,137.26453,46.714493,28.111364
BCS0054,M06,35947,142.06845,47.89495,28.58383
BCS0054,M06,35977,287.14728,51.995224,85.911064
BCS0054,M06,36008,258.50473,45.85515,78.92896
BCS0054,M06,36039,273.44293,51.0747,85.67951
BCS0054,M06,36069,277.04694,52.844666,87.037994
BCS0054,M06,36100,273.3594,51.808044,87.36178
BCS0054,M06,36130,273.96762,50.291138,88.922
BCS0054,M06,36161,273.2009,45.130157,97.17737
BCS0054,M06,36192,271.9001,41.908234,101.80151
BCS0054,M06,36220,269.03632,42.29004,99.51296
BCS0054,M06,36251,309.16968,64.07593,95.07361
BCS0054,M06,36281,291.6706,45.81588,105.22786
BCS0054,M06,36312,88.34217,33.010727,18.57131
BCS0054,M06,36342,87.01076,32.6847,18.433798
BCS0054,M06,36373,85.495926,32.334778,18.292494
BCS0054,M06,36404,84.13557,31.999374,18.150324
BCS0054,M06,36434,82.80404,31.67331,18.012785
BCS0054,M06,36465,258.6687,14.302087,140.48541
BCS0054,M06,36495,254.8855,16.382004,134.80667
BCS0054,M06,36526,249.38147,21.94738,122.289955
BCS0054,M06,36557,246.93347,20.301262,123.68922
BCS0054,M06,36586,244.87082,18.896278,124.84708
BCS0054,M06,36617,240.4188,24.834465,112.5851
BCS0054,M06,36647,243.29944,21.054878,121.417725
BCS0054,M06,36678,239.1708,29.089714,106.28745
BCS0054,M06,36708,240.02368,28.702179,108.17988
BCS0054,M06,36739,238.87064,31.698914,103.165794
BCS0054,M06,36770,238.79733,32.949814,101.91541
BCS0054,M06,36800,239.65027,32.562294,103.80783
BCS0054,M06,36831,243.5886,37.87185,99.01762
BCS0054,M06,36861,241.68262,40.989502,93.39478
BCS0054,M06,36892,240.51721,44.07322,88.233055
BCS0054,M06,36923,241.09348,47.22191,84.98365
BCS0054,M06,36951,240.60599,48.615982,84.26175
BCS0054,M06,36982,77.71672,22.872871,38.778942
BCS0054,M06,37012,79.877174,22.730217,39.934265
BCS0054,M06,37043,202.11264,31.129364,78.73049
BCS0054,M06,37073,211.77045,38.184265,81.05693
BCS0054,M06,37104,194.64459,28.84954,77.58518
BCS0054,M06,37135,195.35275,30.378288,77.951836
BCS0054,M06,37165,232.85056,58.33707,80.0281
BCS0054,M06,37196,235.42068,65.018585,74.923035
BCS0054,M06,37226,225.6384,59.957848,80.47881
BCS0054,M06,37257,196.64905,43.03222,76.19009
BCS0054,M06,37288,96.31991,18.395935,48.265343
BCS0054,M06,37316,97.48625,17.55053,48.774624
BCS0054,M06,37347,98.746086,16.666283,49.316063
BCS0054,M06,37377,100.0767,15.633729,49.917778
BCS0054,M06,37408,100.03634,14.359597,50.06932
BCS0054,M06,37438,99.2925,12.896409,50.008614
BCS0054,M06,37469,98.541695,11.408975,49.94717
BCS0054,M06,37500,97.6123,9.676179,49.872578
